Title,Year,Genre,Country,imdbRating,imdbVotes,imdbID,Year2,imdbRating2
Powerless,2017,"Comedy, Fantasy, Sci-Fi",USA,6.4,"5,786",tt5083928,,64.0
The Village: Achiara's Secret,2015,"Mystery, Thriller",South Korea,7.3,133,tt5084004,,73.0
Who Are You: School 2015,2015–,"Drama, Mystery, Romance",South Korea,7.8,474,tt5087824,2015,78.0
Swerve,2017–,"Action, Comedy",Canada,8.4,13,tt5091104,2017,84.0
Together,2015–,Comedy,UK,6.3,125,tt5091820,2015,63.0
Shots Fired,2017,"Crime, Drama",USA,6.6,"1,783",tt5093452,,66.0
Einstein,2017–,"Comedy, Crime",Germany,6.3,158,tt5094068,2017,63.0
"Sassy, Go Go",2015,"Comedy, Drama, Romance",South Korea,7.6,448,tt5094306,,76.0
Boys,2015–,"Comedy, Drama",Sweden,6.9,168,tt5094680,2015,69.0
High & Low: The Story of S.W.O.R.D.,2015–,Action,Japan,8.5,48,tt5094726,2015,85.0
Cromo,2015–,Thriller,Argentina,7.6,56,tt5094928,2015,76.0
The Asterisk War: The Academy City on the Water,2015–,"Animation, Action, Comedy, Fantasy, Romance, Sci-Fi",Japan,6.8,837,tt5095466,2015,68.0
Project Runway Junior,2015–,Reality-TV,USA,6.9,342,tt5095514,2015,69.0
Buscando el norte,2016,Comedy,Spain,7.1,74,tt5096706,,71.0
Join or Die with Craig Ferguson,2016–,"Comedy, Talk-Show",USA,7.1,442,tt5096916,2016,71.0
Chewing Gum,2015–,Comedy,UK,7.7,"5,235",tt5097050,2015,77.0
Easy Living,2015–,"Action, Drama, Thriller",Hungary,9.0,"4,540",tt5099020,2015,90.0
Night and Day,2016–,Thriller,Spain,8.0,136,tt5101192,2016,80.0
WITS Academy,2015,"Comedy, Drama, Fantasy",USA,5.6,244,tt5103536,,56.0
Troy: Fall of a City,2018–,"Action, Adventure, Fantasy, Romance, War","UK, South Africa, Australia, USA",3.8,"9,635",tt5103758,2018,38.0
The Pact,2015–,"Crime, Drama, Mystery",Poland,7.5,426,tt5104362,2015,75.0
I Love Kellie Pickler,2015–,Comedy,USA,4.8,109,tt5105306,2015,48.0
School-Live!,2015–,"Animation, Comedy, Drama",Japan,7.3,239,tt5105452,2015,73.0
IMDb Originals,2015–,News,USA,7.1,291,tt5106590,2015,71.0
Witch Hunt: A Century of Murder,2015–,"Crime, History",UK,7.1,161,tt5113032,2015,71.0
Legion,2017–,"Action, Drama, Sci-Fi, Thriller",USA,8.3,"70,041",tt5114356,2017,83.0
The Demon Files,2015–,Reality-TV,USA,6.1,232,tt5117058,2015,61.0
Lab Rats: Elite Force,2016,"Adventure, Comedy, Family, Sci-Fi",USA,6.8,695,tt5118450,,68.0
Danger & Eggs,2015–,"Animation, Comedy, Family",USA,7.0,158,tt5120600,2015,70.0
RocketJump: The Show,2015–,"Action, Comedy",USA,6.9,122,tt5122514,2015,69.0
Legends of Chamberlain Heights,2016–2017,"Animation, Comedy",USA,4.8,"1,012",tt5126414,2016,48.0
Nexo Knights,2015–,"Animation, Action, Comedy, Family, Fantasy, Sci-Fi",Denmark,5.8,202,tt5127574,2015,58.0
Breaking Ground,2015–,"Reality-TV, Sport",USA,8.2,113,tt5130724,2015,82.0
Kara Sevda,2015–2017,"Drama, Romance",Turkey,5.4,"4,099",tt5133998,2015,54.0
El Caso. Crónica de sucesos,2016,"Crime, Mystery",Spain,7.5,169,tt5134214,,75.0
Zoe Ever After,2016,Comedy,USA,5.0,177,tt5136196,,50.0
Victoria,2016–,"Biography, Drama, History",UK,8.2,"17,362",tt5137338,2016,82.0
Ed Stafford: Into the Unknown,2015–,"Documentary, Adventure",UK,8.2,145,tt5141658,2015,82.0
Nirvana in Fire,2015–,"Drama, Fantasy, History, Romance, Thriller",China,9.0,"1,205",tt5141800,2015,90.0
Class of '92: Out of Their League,2015–,"Documentary, Sport",UK,8.3,417,tt5142004,2015,83.0
Komsije,2015–,Comedy,Serbia,4.9,15,tt5143246,2015,49.0
The Eighties,2016,"Documentary, History",USA,8.3,876,tt5144776,,83.0
D-Day,2015–,Drama,South Korea,7.6,107,tt5145142,2015,76.0
Scrapyard Wars,2015,Game-Show,Canada,9.0,8,tt5145166,,90.0
Ilustres ignorantes,2008–,"Comedy, Talk-Show",Spain,8.1,105,tt5147074,2008,81.0
Hatirla Gönül,2015–,Drama,Turkey,6.7,154,tt5151004,2015,67.0
Chesapeake Shores,2016–,"Drama, Family",USA,7.8,"2,767",tt5151816,2016,78.0
Unge lovende,2015–,Drama,Norway,7.8,879,tt5154068,2015,78.0
The Disguiser,2015–,Drama,China,7.7,149,tt5154296,2015,77.0
Suspect,2016–,Reality-TV,USA,5.4,103,tt5154728,2016,54.0
Vechtershart,2015–,Drama,Netherlands,8.2,76,tt5154952,2015,82.0
Bhabi Ji Ghar Par Hai,2015–,Comedy,India,8.4,"2,148",tt5154982,2015,84.0
Monster,2017–,"Mystery, Thriller",Norway,6.0,502,tt5157290,2017,60.0
Punch Line,2015–,"Animation, Adventure, Comedy, Drama, Mystery, Sci-Fi",Japan,6.9,91,tt5160872,2015,69.0
Highly Questionable,2011–,"Comedy, News, Sport, Talk-Show",USA,6.2,166,tt5161702,2011,62.0
Hasta Que Te Conocí,2016–,"Biography, Drama","USA, Mexico",8.4,255,tt5163162,2016,84.0
Fluffy's Food Adventures,2015–,"Comedy, Reality-TV",USA,7.4,94,tt5163450,2015,74.0
Lethal Weapon,2016–,"Action, Comedy, Crime, Drama, Thriller",USA,8.0,"31,635",tt5164196,2016,80.0
Still Star-Crossed,2017,Drama,USA,5.3,"1,522",tt5165412,,53.0
Mamon,2015–,"Crime, Thriller",Czech Republic,7.7,114,tt5169608,2015,77.0
Valkyrien,2017–,"Drama, Thriller",Norway,7.5,"1,288",tt5170828,2017,75.0
Star Trek: Discovery,2017–,"Action, Adventure, Drama, Sci-Fi",USA,7.4,"61,691",tt5171438,2017,74.0
Here Come the Habibs!,2016–,Comedy,Australia,5.6,281,tt5174232,2016,56.0
O Grande Gonzalez,2015–,Comedy,Brazil,7.6,107,tt5174698,2015,76.0
Beyond,2016–2018,"Drama, Fantasy, Mystery",USA,7.2,"6,064",tt5174766,2016,72.0
Eskiya Dünyaya Hükümdar Olmaz,2015–,"Action, Crime",Turkey,7.5,567,tt5175270,2015,75.0
"Neon Joe, Werewolf Hunter",2015–,"Comedy, Horror, Sci-Fi",USA,7.3,638,tt5176266,2015,73.0
Jericho,2016,Drama,UK,6.8,"1,173",tt5178604,,68.0
Shoot the Messenger,2016,"Crime, Drama, Thriller",Canada,6.5,826,tt5178678,,65.0
Analar ve Anneler,2015–,Drama,Turkey,6.6,47,tt5178772,2015,66.0
After Hours,2015–,Comedy,UK,7.2,120,tt5178792,2015,72.0
You Me Her,2016–,"Comedy, Drama, Romance","USA, Canada",7.0,"6,466",tt5179408,2016,70.0
Below the Surface,2017–,"Drama, Thriller",Denmark,7.1,845,tt5180734,2017,71.0
Secrets of Great British Castles,2015–,"Documentary, History",UK,7.9,547,tt5181284,2015,79.0
Reply 1988,2015–2016,"Comedy, Drama, Family",South Korea,8.6,"1,020",tt5182866,2015,86.0
Hitler's Last Year,2015–,"Documentary, History, War",,8.1,115,tt5186164,2015,81.0
Comedy Club,2005–,"Comedy, Reality-TV",Russia,5.3,93,tt5188404,2005,53.0
SAS: Who Dares Wins,2015–,Reality-TV,UK,8.6,637,tt5189220,2015,86.0
Soy Luna,2016–,"Comedy, Family, Music",Argentina,6.9,709,tt5189554,2016,69.0
Making a Murderer,2015–,"Documentary, Crime",USA,8.6,"75,826",tt5189670,2015,86.0
De Ideale Wereld,2013–2016,"Comedy, News, Talk-Show",Belgium,8.2,49,tt5189940,2013,82.0
Oh My Venus,2015–2016,"Comedy, Drama, Romance",South Korea,7.9,"1,902",tt5189944,2015,79.0
Berlin Station,2016–,"Drama, Thriller","USA, Germany",7.6,"5,612",tt5191110,2016,76.0
The Break,2016–,Drama,UK,6.8,91,tt5191128,2016,68.0
Dawn of the Croods,2015–2017,"Animation, Comedy, Family",USA,5.9,397,tt5193172,2015,59.0
Wanted,2016–,Drama,Australia,7.8,"2,719",tt5193358,2016,78.0
Beautiful Bones: Sakurako's Investigation,2015–,"Animation, Crime, Drama, Mystery",Japan,7.1,190,tt5194246,2015,71.0
Spring Tide,2016–,"Crime, Drama, Mystery, Thriller","Sweden, Germany, Belgium",7.5,"2,156",tt5194410,2016,75.0
The Coroner,2015–2016,"Crime, Drama",UK,6.9,924,tt5194866,2015,69.0
Andi Mack,2017–,"Comedy, Family",USA,7.4,"1,401",tt5195114,2017,74.0
Huang's World,2013–,"Documentary, Biography, Comedy",USA,8.0,220,tt5195338,2013,80.0
Van Helsing,2016–,"Action, Drama, Fantasy, Horror",USA,6.2,"13,250",tt5197820,2016,62.0
Tabula Rasa,2017–,Thriller,Belgium,8.1,"5,246",tt5197860,2017,81.0
Dino Dana,2017–,Family,"USA, Canada",6.6,200,tt5200330,2017,66.0
Josh,2014–,Comedy,UK,6.5,585,tt5200372,2014,65.0
Válótársak,2015–,"Comedy, Drama, Romance",Hungary,7.9,571,tt5200920,2015,79.0
Hatim,2003–2004,"Action, Adventure, Fantasy",India,8.7,443,tt5201864,2003,87.0
Super Science Friends,2015–,Animation,Canada,7.9,18,tt5202616,2015,79.0
13 Commandments,2017–,"Crime, Mystery, Thriller",Belgium,7.3,275,tt5203748,2017,73.0
Andrija i Andjelka,2015–,Comedy,Serbia,8.8,115,tt5208832,2015,88.0
Kate Plus 8,2010–,Reality-TV,USA,2.0,103,tt5209238,2010,20.0
Krim tim 2,2008–2009,Crime,Croatia,8.9,8,tt5209426,2008,89.0
Call Me Bruna,2016–,Drama,Brazil,6.5,111,tt5210146,2016,65.0
Dead of Summer,2016,"Drama, Fantasy, Horror, Mystery, Thriller",USA,6.3,"3,886",tt5210998,,63.0
Imposters,2017–,"Comedy, Drama, Mystery",USA,7.8,"6,926",tt5212822,2017,78.0
CNN's Believer,2017,,,4.9,127,tt5213230,,49.0
Kak ya stal russkim,2015–,Comedy,Russia,7.4,264,tt5217778,2015,74.0
Born This Way,2015–,"Drama, Reality-TV",USA,8.1,409,tt5219042,2015,81.0
Total Dreamer,2015–2016,"Comedy, Drama, Romance",Brazil,7.3,106,tt5222314,2015,73.0
Orphan Flowers,2015–2018,Drama,Turkey,6.2,474,tt5224200,2015,62.0
Drifters,2016–,"Animation, Action, Adventure",Japan,7.8,"1,418",tt5225764,2016,78.0
Rosehaven,2016–,Comedy,Australia,7.7,520,tt5226698,2016,77.0
Chopped Junior,2015–,Family,USA,6.5,108,tt5226884,2015,65.0
The Characters,2016–,Comedy,USA,5.2,513,tt5228026,2016,52.0
A Touch of Green,2015–,"Drama, War",Taiwan,8.9,106,tt5231950,2015,89.0
Bromance,2015–,Drama,Taiwan,8.4,73,tt5232464,2015,84.0
Lost in Space,2018–,"Adventure, Drama, Family, Mystery, Sci-Fi",USA,7.2,"48,441",tt5232792,2018,72.0
The Curse of Oak Island: Drilling Down,2016–,Talk-Show,USA,7.3,41,tt5233094,2016,73.0
The Great Holiday Baking Show,2015–,Reality-TV,USA,7.3,177,tt5233284,2015,73.0
Valkyrie Drive: Mermaid,2015–,"Animation, Action, Adult, Romance",Japan,6.1,136,tt5235870,2015,61.0
Word Party,2016–,"Animation, Family",USA,6.4,109,tt5235950,2016,64.0
Anti-Magic Academy: The 35th Test Platoon,2015–,"Animation, Action, Comedy, Drama, Fantasy",Japan,6.9,205,tt5236254,2015,69.0
Heavy Object,2015–,"Animation, Action, Comedy, Sci-Fi",Japan,6.6,100,tt5236260,2015,66.0
Bridget & Eamon,2016–,Comedy,Ireland,7.5,276,tt5237818,2016,75.0
Witless,2016–2018,"Comedy, Thriller",UK,6.8,629,tt5237932,2016,68.0
The Collection,2016–,"Drama, History, Romance","UK, USA, France",7.1,"1,593",tt5239494,2016,71.0
Takze tak!,2015–,"Comedy, News, Talk-Show",Slovakia,10.0,8,tt5240144,2015,100.0
God Eater,2015–,"Animation, Action, Sci-Fi",Japan,7.1,"1,009",tt5240222,2015,71.0
"Badlands, Texas",2015–2016,"Crime, Reality-TV",USA,6.8,215,tt5241158,2015,68.0
The Story of God with Morgan Freeman,2016–,"Adventure, History",USA,8.0,"3,145",tt5242220,2016,80.0
Juleønsket,2015–,Family,Denmark,6.3,49,tt5244260,2015,63.0
Flikken Rotterdam,2016–,Drama,Netherlands,6.9,205,tt5247586,2016,69.0
A Hyung I Know,2015–,"Comedy, Reality-TV",South Korea,8.4,47,tt5247622,2015,84.0
Legend of Miyue,2015–,"Drama, History, Romance",China,6.4,243,tt5247784,2015,64.0
Hunting Hitler,2015–,"Documentary, History, Reality-TV",USA,7.6,"1,737",tt5248878,2015,76.0
Erased,2016,"Animation, Drama, Fantasy, Mystery, Sci-Fi, Thriller",Japan,8.6,"15,309",tt5249462,,86.0
American Gothic,2016,"Crime, Drama, Mystery, Thriller",USA,6.8,"3,840",tt5257744,,68.0
Remember: War of the Son,2015–2016,"Drama, Thriller",South Korea,7.9,410,tt5260064,2015,79.0
The Wizards of Aus,2016,"Comedy, Fantasy",Australia,7.4,487,tt5260254,,74.0
Blood and Fury: America's Civil War,2016–,War,Canada,5.1,162,tt5261756,2016,51.0
Il paradiso delle signore,2015–,Romance,Italy,8.5,32,tt5263880,2015,85.0
La embajada,2016,Thriller,Spain,6.5,212,tt5266278,,65.0
Marcella,2016–,"Crime, Drama, Mystery",UK,7.5,"14,489",tt5269594,2016,75.0
Hollywood Medium,2016–,Reality-TV,USA,5.7,334,tt5271054,2016,57.0
Hundred,2016–,"Animation, Action, Romance, Sci-Fi",Japan,6.5,442,tt5271506,2016,65.0
On Air with AIB,2015–,Comedy,India,8.3,"1,386",tt5272790,2015,83.0
Owarimonogatari,2015–,"Animation, Comedy, Fantasy",Japan,8.0,483,tt5274556,2015,80.0
Chelsea Does,2016–,Documentary,USA,7.4,"2,121",tt5275894,2016,74.0
Sumit Sambhal Lega,2015–,Comedy,India,9.1,662,tt5282604,2015,91.0
Disneycember,2011–,Documentary,USA,7.5,233,tt5287754,2011,75.0
Skam,2015–2017,"Drama, Romance",Norway,8.7,"22,433",tt5288312,2015,87.0
Kerchi: Dakarguli Gmirebi,2015–,"Drama, War",Georgia,9.8,5,tt5289208,2015,98.0
Mindhunter,2017–,"Crime, Drama, Thriller",USA,8.5,"113,810",tt5290382,2017,85.0
Crashing,2016–,Comedy,UK,7.7,"5,113",tt5295524,2016,77.0
WHIH News Front,2015–,"Short, Sci-Fi",USA,7.3,185,tt5296048,2015,73.0
Designated Survivor,2016–2019,"Action, Drama, Mystery, Thriller",USA,7.7,"55,385",tt5296406,2016,77.0
Vospominanie o Sherloke Kholmse,2006,,Russia,6.8,5,tt5297382,,68.0
Admirable Animation,2013–,Comedy,USA,8.3,7,tt5297548,2013,83.0
Catherine Tate's Nan,2015–,Comedy,UK,7.6,121,tt5298406,2015,76.0
Real Detective,2016–,"Documentary, Crime, Drama",Canada,8.1,"1,743",tt5299008,2016,81.0
Baba Candir,2015–,"Comedy, Drama, Family",Turkey,8.2,11,tt5301950,2015,82.0
Hayat Sarkisi,2016–,"Drama, Family, Romance",Turkey,6.9,666,tt5302120,2016,69.0
Street Fighter: Resurrection,2016–,"Action, Crime, Sci-Fi",UK,7.0,158,tt5302168,2016,70.0
Aci Ask,2015–,Drama,Turkey,5.9,18,tt5303490,2015,59.0
Never Give Up,2015–,Drama,Turkey,5.6,167,tt5303516,2015,56.0
Gecenin Kraliçesi,2016–,"Action, Drama, Romance",Turkey,7.4,59,tt5303602,2016,74.0
Kördügüm,2016–,Drama,Turkey,6.5,187,tt5303668,2016,65.0
Tattoo Fixers,2015–,Reality-TV,UK,6.8,169,tt5307354,2015,68.0
Secret Love Affair,2014–,"Drama, Romance",South Korea,8.0,84,tt5309758,2014,80.0
The A Word,2016–,Drama,UK,7.8,"1,334",tt5311790,2016,78.0
72 Dangerous Animals: Australia,2014–,Documentary,Australia,6.9,192,tt5311836,2014,69.0
1916: The Irish Rebellion,2016–,"Documentary, History","USA, Ireland",7.3,127,tt5313984,2016,73.0
Degrassi: Next Class,2016–,"Drama, Romance",Canada,7.0,"1,923",tt5320160,2016,70.0
Moon Lovers: Scarlet Heart Ryeo,2016,"Drama, Fantasy, History, Romance",South Korea,8.7,"2,685",tt5320412,,87.0
Diesel Brothers,2016–,Reality-TV,USA,6.8,336,tt5320618,2016,68.0
Myriad Colors Phantom World,2016–,"Animation, Fantasy",Japan,6.3,431,tt5321046,2016,63.0
Prince of Stride: Alternative,2016–,"Animation, Sport",Japan,6.6,184,tt5321184,2016,66.0
Moorim School,2016,"Action, Drama",South Korea,7.1,325,tt5321652,,71.0
Naagin,2015–,"Drama, Fantasy",India,4.9,403,tt5323298,2015,49.0
Full Frontal with Samantha Bee,2016–,"Comedy, News, Talk-Show",USA,5.9,"5,068",tt5323988,2016,59.0
Swedish Dicks,2016–,"Comedy, Crime","USA, Sweden",6.5,"1,571",tt5324116,2016,65.0
Csak színház és más semmi,2016–,"Comedy, Drama, Romance",Hungary,7.6,157,tt5324938,2016,76.0
Insert Name Here,2016–,Comedy,UK,6.6,131,tt5326960,2016,66.0
The Real Housewives of Potomac,2016–,Reality-TV,USA,4.0,325,tt5327970,2016,40.0
Suryaputra Karn,2015–,Fantasy,India,9.0,130,tt5328326,2015,90.0
"The $100,000 Pyramid",2016–,"Comedy, Game-Show",USA,6.5,269,tt5330088,2016,65.0
Divine Gate,2016–,"Animation, Action, Fantasy",Japan,5.5,214,tt5330856,2016,55.0
Madame Antoine,2016–,"Comedy, Romance",South Korea,6.5,123,tt5332172,2016,65.0
Signal,2016–,"Crime, Drama, Fantasy, Sci-Fi, Thriller",South Korea,8.8,"1,503",tt5332206,2016,88.0
Shahrzad,2015–,"Drama, History, Romance",Iran,8.3,"4,364",tt5332732,2015,83.0
Vampire Detective,2016–,"Crime, Fantasy",South Korea,6.9,115,tt5333564,2016,69.0
I'll Have What Phil's Having,2015–,Documentary,USA,8.5,283,tt5333712,2015,85.0
Dimension W,2016–,"Animation, Action, Sci-Fi","Japan, USA",7.0,552,tt5334292,2016,70.0
Undefeated Bahamut Chronicle,2016–,"Animation, Action, Fantasy, Romance",Japan,6.9,323,tt5334364,2016,69.0
Interns of F.I.E.L.D.,2016–,Comedy,USA,5.3,184,tt5334428,2016,53.0
Kocktails with Khloé,2016–,Talk-Show,USA,2.9,318,tt5335110,2016,29.0
Power Rangers Ninja Steel,2017–2018,"Action, Sci-Fi",USA,6.7,471,tt5335606,2017,67.0
Walliams & Friend,2015–,Comedy,UK,5.8,71,tt5335658,2015,58.0
Saints & Sinners,2016–,Drama,USA,7.5,295,tt5336934,2016,75.0
Tracey Ullman's Show,2016–,Comedy,UK,7.1,436,tt5337038,2016,71.0
Charité,2017–,"Drama, History",Germany,7.6,872,tt5337806,2017,76.0
The IMDb Studio,2015–,Short,USA,6.3,11,tt5339266,2015,63.0
One Day at a Time,2017–,Comedy,USA,8.2,"7,119",tt5339440,2017,82.0
Grimgar of Fantasy and Ash,2016–,"Animation, Adventure, Drama, Fantasy",Japan,7.6,"1,385",tt5341430,2016,76.0
Mobile Suit Gundam: Iron-Blooded Orphans,2015–,"Animation, Action, Drama, Sci-Fi",Japan,8.0,650,tt5344382,2015,80.0
Under Arrest,1993–,Crime,USA,7.2,117,tt5345002,1993,72.0
Please Tell Me! Galko-chan,2016–,Animation,Japan,7.2,84,tt5345050,2016,72.0
24: Legacy,2016–2017,"Action, Crime, Drama, Mystery, Thriller",USA,6.2,"8,937",tt5345490,2016,62.0
Amrutham,2001–2007,Comedy,India,9.5,96,tt5345958,2001,95.0
Dagashi kashi,2016–,"Animation, Comedy, Romance",Japan,6.2,411,tt5346952,2016,62.0
Little Big Shots,2016–,"Family, Reality-TV",USA,7.4,422,tt5347876,2016,74.0
Barry,2018–,"Comedy, Crime, Drama",USA,8.1,"15,242",tt5348176,2018,81.0
Killing Fields,2016–,Crime,USA,7.6,743,tt5350248,2016,76.0
Tales by Light,2015–,Documentary,Australia,8.3,"1,327",tt5350276,2015,83.0
The Circus: Inside the Greatest Political Show on Earth,2016–,Documentary,USA,7.3,481,tt5351176,2016,73.0
Finaste familjen,2016–,Comedy,Sweden,5.8,176,tt5354112,2016,58.0
Shomin Sample,2015–,"Animation, Comedy, Romance",Japan,6.8,100,tt5355196,2015,68.0
America Divided,2016–,Documentary,USA,6.1,57,tt5355972,2016,61.0
Britain's Bloody Crown,2016–,"Drama, History",UK,7.9,89,tt5362032,2016,79.0
Feed the Beast,2016,"Crime, Drama",USA,6.8,"2,925",tt5363766,,68.0
Bajillion Dollar Propertie$,2016–,Comedy,USA,7.5,326,tt5363872,2016,75.0
The Last O.G.,2018–,Comedy,USA,6.9,"1,726",tt5363912,2018,69.0
Disenchantment,2018–,"Animation, Adventure, Comedy, Fantasy",USA,7.2,"26,228",tt5363918,2018,72.0
Relationship Status,2016–,"Comedy, Drama, Romance",USA,7.7,112,tt5364016,2016,77.0
Güldür Güldür Show,2013–,Comedy,Turkey,7.3,320,tt5365760,2013,73.0
The Exorcist,2016–2018,"Drama, Horror, Thriller",USA,8.1,"21,727",tt5368542,2016,81.0
Eyewitness,2016–,"Crime, Mystery, Romance, Thriller",USA,7.7,"4,237",tt5369352,2016,77.0
Sketch History,2015–,Comedy,Germany,7.4,98,tt5369974,2015,74.0
KonoSuba - God's Blessing on This Wonderful World!,2016–,"Animation, Adventure, Comedy, Fantasy",Japan,7.7,"2,597",tt5370118,2016,77.0
The Grabowskis,2007–2008,Comedy,USA,8.8,20,tt5371212,2007,88.0
Part Timers,2016–,Comedy,USA,9.5,11,tt5371474,2016,95.0
Mann Mayal,2016,"Drama, Romance",Pakistan,8.2,"1,393",tt5371704,,82.0
Bonus Family,2017–,"Comedy, Drama",Sweden,7.6,"1,083",tt5372890,2017,76.0
My Wife Is the Student Council President,2015–,"Animation, Comedy, Romance",Japan,6.4,95,tt5373222,2015,64.0
Guilt,2016,Drama,USA,6.1,"2,132",tt5376862,,61.0
Dream Knight,2015–2016,Drama,South Korea,6.7,104,tt5376874,2015,67.0
Great American Railroad Journeys,2016–,Documentary,UK,8.1,104,tt5378198,2016,81.0
The Three Sides of Ana,2016–,"Drama, Romance",Mexico,8.0,253,tt5378734,2016,80.0
American Housewife,2016–,Comedy,USA,7.4,"5,348",tt5396394,2016,74.0
Fit to Fat to Fit,2016–,Reality-TV,USA,7.8,88,tt5396408,2016,78.0
Conviction,2016–2017,Drama,USA,7.3,"6,551",tt5396572,2016,73.0
Lifeline,2016–2017,"Crime, Drama, Fantasy, Thriller",Spain,6.5,209,tt5396928,2016,65.0
Dark Net,2016–,Documentary,USA,7.1,"1,163",tt5397520,2016,71.0
Jill & Jessa Counting On,2015–,,USA,5.4,245,tt5402696,2015,54.0
Justice League Action,2016–,"Animation, Action, Adventure, Family, Fantasy, Sci-Fi",USA,7.8,"1,232",tt5419200,2016,78.0
Shôwa Genroku rakugo shinjû,2016–,"Animation, Comedy, Drama",Japan,8.2,507,tt5419278,2016,82.0
Riverdale,2016–,"Crime, Drama, Mystery, Romance",USA,7.4,"80,736",tt5420376,2016,74.0
Anne,2017–,Drama,Canada,8.4,"14,659",tt5421602,2017,84.0
The Same Sky,2017–,"Drama, Thriller",Germany,7.4,"1,477",tt5424556,2017,74.0
Horace and Pete,2016,"Comedy, Drama",USA,8.6,"12,689",tt5425186,,86.0
Gaycation,2016–,Documentary,USA,7.1,"1,084",tt5430288,2016,71.0
The Traffickers,2016–,Reality-TV,USA,7.5,189,tt5432424,2016,75.0
The Dan Patrick Show,2007–,Talk-Show,USA,8.0,16,tt5433146,2007,80.0
The Edge and Christian Show That Totally Reeks of Awesomeness,2016–,"Comedy, Reality-TV",USA,7.7,200,tt5433260,2016,77.0
Black Widows,2016–,"Crime, Drama, Mystery",Finland,6.5,518,tt5433600,2016,65.0
Scare Pewdiepie,2016–,"Comedy, Horror, Reality-TV",USA,3.6,"1,863",tt5435072,2016,36.0
Milo Murphy's Law,2016–,"Animation, Action, Comedy, Family, Fantasy",USA,7.7,"1,178",tt5439480,2016,77.0
Bunnicula,2016–,"Animation, Comedy, Family, Fantasy",USA,7.2,323,tt5444412,2016,72.0
One More Happy Ending,2016–,"Comedy, Romance",South Korea,7.5,119,tt5445338,2016,75.0
Space Patrol Luluco,2016–,"Animation, Comedy, Fantasy",Japan,7.3,218,tt5446578,2016,73.0
Nijiiro Days,2016–,"Animation, Comedy, Romance",Japan,7.2,91,tt5452096,2016,72.0
Long Lost Family,2015–,,USA,8.3,151,tt5455614,2015,83.0
Gotham Stories,2016–,"Animation, Crime, Drama",USA,7.7,104,tt5456714,2016,77.0
Lopez,2016–2017,Comedy,USA,5.4,486,tt5457178,2016,54.0
The White Slave,2016–,History,Colombia,8.1,215,tt5458128,2016,81.0
The Aliens,2016,"Comedy, Drama, Fantasy",UK,6.1,"1,190",tt5458832,,61.0
Lego Star Wars: The Freemaker Adventures,2016–,"Animation, Action, Comedy, Fantasy, Sci-Fi",USA,7.6,525,tt5459566,2016,76.0
Party Over Here,2016–,Comedy,USA,3.8,173,tt5459976,2016,38.0
Search Party,2016–,"Comedy, Crime, Drama, Mystery, Romance, Thriller",USA,7.5,"3,647",tt5460226,2016,75.0
Geeking Out,2016–,"Comedy, Talk-Show",USA,7.5,158,tt5460480,2016,75.0
Langs de oevers van de Yangtze,2016–,Documentary,Netherlands,8.5,62,tt5460484,2016,85.0
Familie Braun,2016–,Comedy,Germany,7.6,359,tt5460924,2016,76.0
Talking Saul,2016–,Talk-Show,USA,6.6,136,tt5461692,2016,66.0
Superior Donuts,2017–2018,Comedy,USA,6.5,"2,548",tt5462364,2017,65.0
Kevin Can Wait,2016–2018,Comedy,USA,5.7,"7,621",tt5462720,2016,57.0
